iteracion,T,magnetizacion,n
645000,3.800001,-0.005859,64
650000,3.800001,0.004883,64
655000,3.800001,-0.012695,64
660000,3.800001,-0.030762,64
665000,3.800001,-0.022461,64
670000,3.800001,-0.003418,64
675000,3.800001,0.000977,64
680000,3.800001,-0.017578,64
685000,3.800001,0.005371,64
690000,3.800001,0.020020,64
695000,3.800001,0.011719,64
700000,3.800001,-0.009277,64
705000,3.800001,0.013184,64
710000,3.800001,0.026367,64
715000,3.800001,0.000488,64
720000,3.800001,-0.005859,64
725000,3.800001,-0.003418,64
730000,3.800001,0.006348,64
735000,3.800001,0.010254,64
740000,3.800001,-0.005859,64
745000,3.800001,-0.016602,64
750000,3.800001,0.000000,64
755000,3.800001,-0.001465,64
760000,3.800001,0.004395,64
765000,3.800001,0.002930,64
770000,3.800001,-0.027832,64
775000,3.800001,-0.011719,64
780000,3.800001,-0.021484,64
785000,3.800001,0.005371,64
790000,3.800001,-0.003906,64
795000,3.800001,-0.003418,64
800000,3.800001,0.002441,64
805000,3.800001,-0.000488,64
810000,3.800001,-0.001953,64
815000,3.800001,0.008301,64
820000,3.800001,-0.004395,64
825000,3.800001,-0.002441,64
830000,3.800001,-0.010742,64
835000,3.800001,-0.016602,64
840000,3.800001,-0.011230,64
845000,3.800001,-0.024902,64
850000,3.800001,0.014648,64
855000,3.800001,0.013672,64
860000,3.800001,-0.013184,64
865000,3.800001,-0.008301,64
870000,3.800001,0.000977,64
875000,3.800001,0.010742,64
880000,3.800001,-0.014648,64
885000,3.800001,0.011230,64
890000,3.800001,-0.001465,64
895000,3.800001,-0.005859,64
900000,3.800001,0.030273,64
905000,3.800001,0.000488,64
910000,3.800001,-0.004883,64
915000,3.800001,-0.004395,64
920000,3.800001,-0.014160,64
925000,3.800001,-0.001465,64
930000,3.800001,0.040527,64
935000,3.800001,-0.013184,64
940000,3.800001,0.006348,64
945000,3.800001,0.021973,64
950000,3.800001,0.005859,64
955000,3.800001,-0.017090,64
960000,3.800001,0.013672,64
965000,3.800001,0.002441,64
970000,3.800001,0.014160,64
975000,3.800001,0.011719,64
980000,3.800001,-0.000488,64
985000,3.800001,-0.001953,64
990000,3.800001,-0.024414,64
995000,3.800001,0.006836,64
1000000,3.800001,0.000488,64
1005000,3.800001,-0.003418,64
1010000,3.800001,-0.002930,64
1015000,3.800001,0.000000,64
1020000,3.800001,-0.007812,64
1025000,3.800001,0.000000,64
1030000,3.800001,0.005859,64
1035000,3.800001,0.012207,64
1040000,3.800001,0.009766,64
1045000,3.800001,0.020996,64
1050000,3.800001,-0.005859,64
1055000,3.800001,-0.009766,64
1060000,3.800001,-0.016113,64
1065000,3.800001,-0.022949,64
1070000,3.800001,0.008789,64
1075000,3.800001,0.000000,64
1080000,3.800001,0.000000,64
1085000,3.800001,-0.004395,64
1090000,3.800001,-0.020996,64
1095000,3.800001,0.002441,64
1100000,3.800001,0.008301,64
1105000,3.800001,0.015625,64
1110000,3.800001,-0.007324,64
1115000,3.800001,-0.011230,64
1120000,3.800001,0.022461,64
1125000,3.800001,0.003906,64
1130000,3.800001,-0.011230,64
1135000,3.800001,-0.010742,64
1140000,3.800001,0.004395,64
1145000,3.800001,0.004395,64
1150000,3.800001,-0.005371,64
1155000,3.800001,0.006836,64
1160000,3.800001,0.005371,64
1165000,3.800001,0.017090,64
1170000,3.800001,0.003418,64
1175000,3.800001,-0.005859,64
1180000,3.800001,0.004395,64
1185000,3.800001,0.006348,64
1190000,3.800001,0.019043,64
1195000,3.800001,0.012207,64
1200000,3.800001,0.020020,64
1205000,3.800001,0.017090,64
1210000,3.800001,-0.000488,64
1215000,3.800001,-0.003418,64
1220000,3.800001,-0.008789,64
1225000,3.800001,-0.002441,64
1230000,3.800001,-0.007324,64
1235000,3.800001,0.004883,64
1240000,3.800001,-0.002930,64
1245000,3.800001,0.007812,64
1250000,3.800001,0.017090,64
1255000,3.800001,-0.005859,64
1260000,3.800001,-0.011230,64
1265000,3.800001,-0.012207,64
1270000,3.800001,0.006348,64
1275000,3.800001,0.004883,64
1280000,3.800001,0.000977,64
1285000,3.800001,-0.012695,64
1290000,3.800001,-0.006836,64
1295000,3.800001,-0.002441,64
1300000,3.800001,-0.001953,64
1305000,3.800001,-0.003418,64
1310000,3.800001,0.010742,64
1315000,3.800001,0.015137,64
1320000,3.800001,-0.004395,64
1325000,3.800001,0.008301,64
1330000,3.800001,0.009277,64
1335000,3.800001,0.009277,64
1340000,3.800001,0.008789,64
1345000,3.800001,0.000977,64
1350000,3.800001,-0.013184,64
1355000,3.800001,0.005859,64
1360000,3.800001,0.002441,64
1365000,3.800001,0.022461,64
1370000,3.800001,0.010742,64
1375000,3.800001,-0.010742,64
1380000,3.800001,-0.014648,64
1385000,3.800001,-0.025391,64
1390000,3.800001,-0.011230,64
1395000,3.800001,-0.021484,64
1400000,3.800001,0.000000,64
1405000,3.800001,0.001953,64
1410000,3.800001,0.003906,64
1415000,3.800001,0.007812,64
1420000,3.800001,-0.005371,64
1425000,3.800001,0.002441,64
1430000,3.800001,-0.014648,64
1435000,3.800001,-0.003418,64
1440000,3.800001,-0.003418,64
1445000,3.800001,-0.004395,64
1450000,3.800001,-0.014160,64
1455000,3.800001,0.012695,64
1460000,3.800001,0.008789,64
1465000,3.800001,-0.013672,64
1470000,3.800001,-0.011230,64
1475000,3.800001,-0.008301,64
1480000,3.800001,0.003906,64
1485000,3.800001,0.007324,64
1490000,3.800001,-0.003418,64
1495000,3.800001,-0.029297,64
1500000,3.800001,0.028320,64
1505000,3.800001,0.011230,64
1510000,3.800001,0.017090,64
1515000,3.800001,0.003906,64
1520000,3.800001,-0.014648,64
1525000,3.800001,-0.036621,64
1530000,3.800001,-0.003906,64
1535000,3.800001,0.007324,64
1540000,3.800001,-0.018066,64
1545000,3.800001,-0.005859,64
1550000,3.800001,-0.016602,64
1555000,3.800001,-0.015137,64
1560000,3.800001,-0.019043,64
1565000,3.800001,0.016113,64
1570000,3.800001,-0.010742,64
1575000,3.800001,-0.006836,64
1580000,3.800001,0.006836,64
1585000,3.800001,-0.007324,64
1590000,3.800001,0.015625,64
1595000,3.800001,-0.014160,64
1600000,3.800001,0.018555,64
1605000,3.800001,-0.008301,64
1610000,3.800001,-0.013184,64
1615000,3.800001,-0.014648,64
1620000,3.800001,-0.021484,64
1625000,3.800001,-0.004883,64
1630000,3.800001,0.000000,64
1635000,3.800001,0.008301,64
1640000,3.800001,0.018066,64
1645000,3.800001,0.029785,64
1650000,3.800001,-0.020020,64
1655000,3.800001,-0.011230,64
1660000,3.800001,0.008789,64
1665000,3.800001,0.004883,64
1670000,3.800001,-0.012207,64
1675000,3.800001,-0.012695,64
1680000,3.800001,0.011230,64
1685000,3.800001,0.000488,64
1690000,3.800001,0.001465,64
1695000,3.800001,-0.010254,64
1700000,3.800001,-0.004395,64
1705000,3.800001,0.005371,64
1710000,3.800001,0.012207,64
1715000,3.800001,0.010742,64
1720000,3.800001,-0.000977,64
1725000,3.800001,0.003906,64
1730000,3.800001,-0.000977,64
1735000,3.800001,0.015137,64
1740000,3.800001,0.008789,64
1745000,3.800001,-0.008301,64
1750000,3.800001,0.000977,64
1755000,3.800001,0.009766,64
1760000,3.800001,-0.004395,64
1765000,3.800001,0.002930,64
1770000,3.800001,0.012695,64
1775000,3.800001,0.012695,64
1780000,3.800001,-0.002441,64
1785000,3.800001,-0.007812,64
1790000,3.800001,0.002441,64
1795000,3.800001,0.003418,64
1800000,3.800001,0.001953,64
1805000,3.800001,0.018066,64
1810000,3.800001,0.004883,64
1815000,3.800001,0.008301,64
1820000,3.800001,0.001465,64
1825000,3.800001,-0.011719,64
1830000,3.800001,-0.020020,64
1835000,3.800001,0.001465,64
1840000,3.800001,-0.033203,64
1845000,3.800001,-0.002930,64
1850000,3.800001,0.030273,64
1855000,3.800001,0.010254,64
1860000,3.800001,-0.004395,64
1865000,3.800001,-0.009277,64
1870000,3.800001,-0.006836,64
1875000,3.800001,0.021973,64
1880000,3.800001,0.012695,64
1885000,3.800001,0.012695,64
1890000,3.800001,0.002930,64
1895000,3.800001,0.002441,64
1900000,3.800001,-0.023926,64
1905000,3.800001,-0.005371,64
1910000,3.800001,-0.018555,64
1915000,3.800001,0.026855,64
1920000,3.800001,0.006836,64
1925000,3.800001,0.000977,64
1930000,3.800001,0.003906,64
1935000,3.800001,0.001953,64
1940000,3.800001,-0.025391,64
1945000,3.800001,-0.008301,64
1950000,3.800001,0.003906,64
1955000,3.800001,0.003906,64
1960000,3.800001,0.005371,64
1965000,3.800001,0.002930,64
1970000,3.800001,-0.011230,64
1975000,3.800001,0.008789,64
1980000,3.800001,0.010254,64
1985000,3.800001,0.009766,64
1990000,3.800001,-0.006348,64
1995000,3.800001,-0.005371,64
0,3.700001,0.000488,64
5000,3.700001,0.001465,64
10000,3.700001,0.014648,64
15000,3.700001,-0.000977,64
20000,3.700001,0.005371,64
25000,3.700001,0.005859,64
30000,3.700001,-0.010742,64
35000,3.700001,0.005859,64
40000,3.700001,0.004883,64
45000,3.700001,-0.015137,64
50000,3.700001,-0.033691,64
55000,3.700001,-0.003906,64
60000,3.700001,-0.000977,64
65000,3.700001,0.000977,64
70000,3.700001,0.001465,64
75000,3.700001,-0.002930,64
80000,3.700001,-0.003418,64
85000,3.700001,0.005859,64
90000,3.700001,-0.007324,64
95000,3.700001,0.018066,64
100000,3.700001,0.006348,64
105000,3.700001,0.005371,64
110000,3.700001,-0.022461,64
115000,3.700001,0.001953,64
120000,3.700001,0.004395,64
125000,3.700001,-0.014648,64
130000,3.700001,0.011230,64
135000,3.700001,-0.023926,64
140000,3.700001,0.001465,64
145000,3.700001,0.022949,64
150000,3.700001,-0.015137,64
155000,3.700001,-0.002930,64
160000,3.700001,0.012207,64
165000,3.700001,0.002441,64
170000,3.700001,-0.010254,64
175000,3.700001,0.016602,64
180000,3.700001,-0.013672,64
185000,3.700001,-0.015137,64
190000,3.700001,-0.004883,64
195000,3.700001,0.000977,64
200000,3.700001,-0.003418,64
205000,3.700001,0.010254,64
210000,3.700001,-0.024414,64
215000,3.700001,0.002930,64
220000,3.700001,-0.006836,64
225000,3.700001,-0.008301,64
230000,3.700001,0.015137,64
235000,3.700001,0.019043,64
240000,3.700001,0.000488,64
245000,3.700001,-0.016113,64
250000,3.700001,-0.001953,64
255000,3.700001,0.009766,64
260000,3.700001,0.007812,64
265000,3.700001,0.009766,64
270000,3.700001,-0.001465,64
275000,3.700001,-0.003418,64
280000,3.700001,0.001465,64
285000,3.700001,-0.011719,64
290000,3.700001,0.008789,64
295000,3.700001,-0.014160,64
300000,3.700001,-0.000488,64
305000,3.700001,-0.007812,64
310000,3.700001,0.018066,64
315000,3.700001,-0.001465,64
320000,3.700001,-0.020508,64
325000,3.700001,-0.018066,64
330000,3.700001,-0.014648,64
335000,3.700001,-0.018555,64
340000,3.700001,-0.006836,64
345000,3.700001,0.011230,64
350000,3.700001,0.002441,64
355000,3.700001,-0.000488,64
360000,3.700001,-0.010742,64
365000,3.700001,0.009277,64
370000,3.700001,-0.010742,64
375000,3.700001,0.004395,64
380000,3.700001,-0.005859,64
385000,3.700001,-0.005859,64
390000,3.700001,0.011230,64
395000,3.700001,-0.003906,64
400000,3.700001,0.003906,64
405000,3.700001,-0.014160,64
410000,3.700001,0.023438,64
415000,3.700001,0.016602,64
420000,3.700001,-0.002930,64
425000,3.700001,0.003418,64
430000,3.700001,-0.029297,64
435000,3.700001,0.000488,64
440000,3.700001,0.007812,64
445000,3.700001,-0.009277,64
450000,3.700001,-0.006836,64
455000,3.700001,0.006836,64
460000,3.700001,0.004395,64
465000,3.700001,0.011719,64
470000,3.700001,-0.004395,64
475000,3.700001,0.003418,64
480000,3.700001,0.022949,64
485000,3.700001,0.013184,64
490000,3.700001,0.000000,64
495000,3.700001,-0.015625,64
500000,3.700001,0.003418,64
505000,3.700001,0.009766,64
510000,3.700001,-0.000977,64
515000,3.700001,-0.015137,64
520000,3.700001,-0.015137,64
525000,3.700001,-0.000488,64
530000,3.700001,0.011230,64
535000,3.700001,-0.002441,64
540000,3.700001,0.002930,64
545000,3.700001,-0.017090,64
550000,3.700001,0.009766,64
555000,3.700001,0.012695,64
560000,3.700001,0.011230,64
565000,3.700001,-0.000488,64
570000,3.700001,0.009766,64
575000,3.700001,0.001465,64
580000,3.700001,0.001953,64
585000,3.700001,-0.010254,64
590000,3.700001,-0.008301,64
595000,3.700001,-0.019531,64
600000,3.700001,-0.001465,64
605000,3.700001,-0.004883,64
610000,3.700001,-0.016602,64
615000,3.700001,0.007812,64
620000,3.700001,-0.003418,64
625000,3.700001,0.010742,64
630000,3.700001,-0.019043,64
635000,3.700001,0.007324,64
640000,3.700001,0.000488,64
645000,3.700001,-0.001465,64
650000,3.700001,0.007812,64
655000,3.700001,0.007812,64
660000,3.700001,-0.012695,64
665000,3.700001,0.029297,64
670000,3.700001,-0.009766,64
675000,3.700001,-0.014160,64
680000,3.700001,-0.001953,64
685000,3.700001,0.025879,64
690000,3.700001,0.011230,64
695000,3.700001,0.009277,64
700000,3.700001,0.021973,64
705000,3.700001,-0.009277,64
710000,3.700001,-0.000977,64
715000,3.700001,0.012207,64
720000,3.700001,-0.034180,64
725000,3.700001,-0.026367,64
730000,3.700001,-0.007324,64
735000,3.700001,-0.013184,64
740000,3.700001,-0.012207,64
745000,3.700001,-0.014648,64
750000,3.700001,0.000488,64
755000,3.700001,0.017090,64
760000,3.700001,0.009766,64
765000,3.700001,0.009766,64
770000,3.700001,0.008789,64
775000,3.700001,0.001465,64
780000,3.700001,-0.002441,64
785000,3.700001,-0.000977,64
790000,3.700001,0.000000,64
795000,3.700001,-0.004883,64
800000,3.700001,0.018066,64
805000,3.700001,0.007324,64
810000,3.700001,-0.016113,64
815000,3.700001,0.010254,64
820000,3.700001,0.020020,64
825000,3.700001,-0.001465,64
830000,3.700001,0.015625,64
835000,3.700001,0.010254,64
840000,3.700001,-0.003418,64
845000,3.700001,0.008789,64
850000,3.700001,0.007324,64
855000,3.700001,0.003906,64
860000,3.700001,-0.005859,64
865000,3.700001,0.004395,64
870000,3.700001,0.003418,64
875000,3.700001,0.014648,64
880000,3.700001,0.020020,64
885000,3.700001,0.001953,64
890000,3.700001,0.023438,64
895000,3.700001,0.005859,64
900000,3.700001,-0.014160,64
905000,3.700001,-0.021484,64
910000,3.700001,-0.002441,64
915000,3.700001,-0.003418,64
920000,3.700001,-0.002930,64
925000,3.700001,-0.003906,64
930000,3.700001,0.022949,64
935000,3.700001,-0.016602,64
940000,3.700001,-0.013184,64
945000,3.700001,0.002930,64
950000,3.700001,0.025879,64
955000,3.700001,0.018555,64
960000,3.700001,-0.004395,64
965000,3.700001,-0.017090,64
970000,3.700001,0.022949,64
975000,3.700001,0.012207,64
980000,3.700001,0.006348,64
985000,3.700001,0.024414,64
990000,3.700001,-0.017090,64
995000,3.700001,0.009277,64
1000000,3.700001,-0.006836,64
1005000,3.700001,0.015137,64
1010000,3.700001,-0.006348,64
1015000,3.700001,0.018066,64
1020000,3.700001,0.013672,64
1025000,3.700001,0.000488,64
1030000,3.700001,-0.000977,64
1035000,3.700001,0.009277,64
1040000,3.700001,-0.005859,64
1045000,3.700001,0.003906,64
1050000,3.700001,-0.016602,64
1055000,3.700001,-0.022461,64
1060000,3.700001,0.004395,64
1065000,3.700001,0.008789,64
1070000,3.700001,0.019043,64
1075000,3.700001,0.010254,64
1080000,3.700001,-0.017578,64
1085000,3.700001,-0.002930,64
1090000,3.700001,0.010254,64
1095000,3.700001,0.000977,64
1100000,3.700001,0.011230,64
1105000,3.700001,-0.008301,64
1110000,3.700001,0.022949,64
1115000,3.700001,-0.005859,64
1120000,3.700001,0.002441,64
1125000,3.700001,0.011719,64
1130000,3.700001,-0.011719,64
1135000,3.700001,0.004395,64
1140000,3.700001,-0.010742,64
1145000,3.700001,0.006836,64
1150000,3.700001,0.006348,64
1155000,3.700001,-0.014648,64
1160000,3.700001,-0.000977,64
1165000,3.700001,-0.020996,64
1170000,3.700001,-0.009277,64
1175000,3.700001,0.000000,64
1180000,3.700001,-0.015137,64
1185000,3.700001,0.015137,64
1190000,3.700001,0.014648,64
1195000,3.700001,0.000977,64
1200000,3.700001,0.008301,64
1205000,3.700001,-0.025879,64
1210000,3.700001,-0.021484,64
1215000,3.700001,-0.000488,64
1220000,3.700001,0.015625,64
1225000,3.700001,-0.013672,64
1230000,3.700001,-0.004883,64
1235000,3.700001,-0.022949,64
1240000,3.700001,-0.003906,64
1245000,3.700001,-0.003906,64
1250000,3.700001,-0.014648,64
1255000,3.700001,0.010742,64
1260000,3.700001,-0.003906,64
1265000,3.700001,0.002441,64
1270000,3.700001,-0.008301,64
1275000,3.700001,-0.029297,64
1280000,3.700001,-0.010254,64
1285000,3.700001,-0.009766,64
1290000,3.700001,0.009277,64
1295000,3.700001,-0.001465,64
1300000,3.700001,0.000000,64
1305000,3.700001,-0.004395,64
1310000,3.700001,0.015625,64
1315000,3.700001,-0.019531,64
1320000,3.700001,0.007324,64
1325000,3.700001,0.001953,64
1330000,3.700001,-0.014160,64
1335000,3.700001,-0.022461,64
1340000,3.700001,0.006348,64
1345000,3.700001,0.008789,64
1350000,3.700001,-0.016113,64
1355000,3.700001,-0.012695,64
1360000,3.700001,-0.006836,64
1365000,3.700001,-0.015137,64
1370000,3.700001,-0.029785,64
1375000,3.700001,0.003906,64
1380000,3.700001,0.007812,64
1385000,3.700001,-0.013184,64
1390000,3.700001,0.007324,64
1395000,3.700001,-0.008301,64
1400000,3.700001,0.021973,64
1405000,3.700001,-0.023438,64
1410000,3.700001,0.003418,64
1415000,3.700001,-0.013184,64
1420000,3.700001,-0.019531,64
1425000,3.700001,-0.016602,64
1430000,3.700001,-0.024414,64
1435000,3.700001,-0.000488,64
1440000,3.700001,-0.007812,64
1445000,3.700001,-0.008789,64
1450000,3.700001,0.000488,64
1455000,3.700001,-0.001953,64
1460000,3.700001,0.011719,64
1465000,3.700001,0.014160,64
1470000,3.700001,0.003906,64
1475000,3.700001,-0.006348,64
1480000,3.700001,0.020508,64
1485000,3.700001,-0.004883,64
1490000,3.700001,0.009277,64
1495000,3.700001,0.001953,64
1500000,3.700001,-0.006348,64
1505000,3.700001,-0.002930,64
1510000,3.700001,0.009766,64
1515000,3.700001,-0.011719,64
1520000,3.700001,-0.008789,64
1525000,3.700001,0.002930,64
1530000,3.700001,0.003906,64
1535000,3.700001,0.001465,64
1540000,3.700001,-0.023926,64
1545000,3.700001,-0.030273,64
1550000,3.700001,-0.022949,64
1555000,3.700001,-0.009766,64
1560000,3.700001,0.000977,64
1565000,3.700001,0.024414,64
1570000,3.700001,0.005859,64
1575000,3.700001,-0.005859,64
1580000,3.700001,0.013184,64
1585000,3.700001,-0.012207,64
1590000,3.700001,-0.024902,64
1595000,3.700001,0.000488,64
1600000,3.700001,0.012207,64
1605000,3.700001,-0.015625,64
1610000,3.700001,-0.028809,64
1615000,3.700001,-0.003906,64
1620000,3.700001,0.001465,64
1625000,3.700001,0.016602,64
1630000,3.700001,0.002930,64
1635000,3.700001,-0.007812,64
1640000,3.700001,-0.002930,64
1645000,3.700001,-0.032715,64
1650000,3.700001,0.016113,64
1655000,3.700001,-0.006836,64
1660000,3.700001,-0.008789,64
1665000,3.700001,0.019043,64
1670000,3.700001,0.011230,64
1675000,3.700001,-0.003906,64
1680000,3.700001,0.006348,64
1685000,3.700001,-0.002441,64
1690000,3.700001,-0.002441,64
1695000,3.700001,0.002441,64
1700000,3.700001,0.009277,64
1705000,3.700001,-0.025391,64
1710000,3.700001,-0.002441,64
1715000,3.700001,-0.018555,64
1720000,3.700001,-0.018066,64
1725000,3.700001,-0.025391,64
1730000,3.700001,-0.006348,64
1735000,3.700001,-0.021973,64
1740000,3.700001,-0.006348,64
1745000,3.700001,-0.024902,64
1750000,3.700001,0.012207,64
1755000,3.700001,0.000488,64
1760000,3.700001,-0.001953,64
1765000,3.700001,0.006348,64
1770000,3.700001,-0.000488,64
1775000,3.700001,-0.003906,64
1780000,3.700001,0.017090,64
1785000,3.700001,0.016602,64
1790000,3.700001,0.003906,64
1795000,3.700001,-0.000488,64
1800000,3.700001,0.005371,64
1805000,3.700001,-0.012695,64
1810000,3.700001,0.011230,64
1815000,3.700001,-0.019043,64
1820000,3.700001,-0.009277,64
1825000,3.700001,0.007324,64
1830000,3.700001,0.009277,64
1835000,3.700001,0.017090,64
1840000,3.700001,-0.006836,64
1845000,3.700001,-0.020020,64
1850000,3.700001,0.021484,64
1855000,3.700001,0.014648,64
1860000,3.700001,-0.025391,64
1865000,3.700001,-0.004883,64
1870000,3.700001,-0.003906,64
1875000,3.700001,-0.010742,64
1880000,3.700001,-0.015137,64
1885000,3.700001,-0.003418,64
1890000,3.700001,-0.023926,64
1895000,3.700001,-0.001465,64
1900000,3.700001,0.004883,64
1905000,3.700001,0.002930,64
1910000,3.700001,-0.017578,64
1915000,3.700001,-0.001953,64
1920000,3.700001,-0.024902,64
1925000,3.700001,0.006836,64
1930000,3.700001,0.008789,64
1935000,3.700001,-0.001465,64
1940000,3.700001,0.031250,64
1945000,3.700001,-0.002930,64
1950000,3.700001,-0.013672,64
1955000,3.700001,0.004395,64
1960000,3.700001,0.010742,64
1965000,3.700001,-0.011719,64
1970000,3.700001,-0.005371,64
1975000,3.700001,-0.001465,64
1980000,3.700001,0.002441,64
1985000,3.700001,0.029785,64
1990000,3.700001,-0.006836,64
1995000,3.700001,0.000977,64
0,3.600001,0.005371,64
5000,3.600001,0.017578,64
10000,3.600001,0.008301,64
15000,3.600001,0.003906,64
20000,3.600001,-0.002441,64
25000,3.600001,-0.006836,64
30000,3.600001,0.019531,64
