iteracion,T,energia
810000,3.159978,-248768.000000
820000,3.159978,-248824.000000
830000,3.159978,-248816.000000
840000,3.159978,-248648.000000
850000,3.159978,-248640.000000
860000,3.159978,-248728.000000
870000,3.159978,-248732.000000
880000,3.159978,-248776.000000
890000,3.159978,-248868.000000
900000,3.159978,-248728.000000
910000,3.159978,-248728.000000
920000,3.159978,-248784.000000
930000,3.159978,-248764.000000
940000,3.159978,-248888.000000
950000,3.159978,-248812.000000
960000,3.159978,-248820.000000
970000,3.159978,-248988.000000
980000,3.159978,-248928.000000
990000,3.159978,-249276.000000
0,3.149978,-248848.000000
10000,3.149978,-248764.000000
20000,3.149978,-249124.000000
30000,3.149978,-248992.000000
40000,3.149978,-249212.000000
50000,3.149978,-249120.000000
60000,3.149978,-249152.000000
70000,3.149978,-248924.000000
80000,3.149978,-249340.000000
90000,3.149978,-249180.000000
100000,3.149978,-249256.000000
110000,3.149978,-249380.000000
120000,3.149978,-249280.000000
130000,3.149978,-249468.000000
140000,3.149978,-249252.000000
150000,3.149978,-249400.000000
160000,3.149978,-249316.000000
170000,3.149978,-249356.000000
180000,3.149978,-249200.000000
190000,3.149978,-249284.000000
200000,3.149978,-249508.000000
210000,3.149978,-249608.000000
220000,3.149978,-249396.000000
230000,3.149978,-249552.000000
240000,3.149978,-249752.000000
250000,3.149978,-249444.000000
260000,3.149978,-249504.000000
270000,3.149978,-249356.000000
280000,3.149978,-249732.000000
290000,3.149978,-249504.000000
300000,3.149978,-249620.000000
310000,3.149978,-249544.000000
320000,3.149978,-249584.000000
330000,3.149978,-249500.000000
340000,3.149978,-249504.000000
350000,3.149978,-249380.000000
360000,3.149978,-249612.000000
370000,3.149978,-249780.000000
380000,3.149978,-249844.000000
390000,3.149978,-249696.000000
400000,3.149978,-249676.000000
410000,3.149978,-249732.000000
420000,3.149978,-249560.000000
430000,3.149978,-249908.000000
440000,3.149978,-249680.000000
450000,3.149978,-249748.000000
460000,3.149978,-249752.000000
470000,3.149978,-249696.000000
480000,3.149978,-249724.000000
490000,3.149978,-249792.000000
500000,3.149978,-249708.000000
510000,3.149978,-249828.000000
520000,3.149978,-249792.000000
530000,3.149978,-249756.000000
540000,3.149978,-249988.000000
550000,3.149978,-249692.000000
560000,3.149978,-249676.000000
570000,3.149978,-249992.000000
580000,3.149978,-249808.000000
590000,3.149978,-250032.000000
600000,3.149978,-250040.000000
610000,3.149978,-249916.000000
620000,3.149978,-249972.000000
630000,3.149978,-250216.000000
640000,3.149978,-249984.000000
650000,3.149978,-250324.000000
660000,3.149978,-250076.000000
670000,3.149978,-250076.000000
680000,3.149978,-250276.000000
690000,3.149978,-250020.000000
700000,3.149978,-250108.000000
710000,3.149978,-250132.000000
720000,3.149978,-250152.000000
730000,3.149978,-250284.000000
740000,3.149978,-250136.000000
750000,3.149978,-250268.000000
760000,3.149978,-250220.000000
770000,3.149978,-250368.000000
780000,3.149978,-250336.000000
790000,3.149978,-250468.000000
800000,3.149978,-250484.000000
810000,3.149978,-250348.000000
820000,3.149978,-250580.000000
830000,3.149978,-250724.000000
840000,3.149978,-250504.000000
850000,3.149978,-250456.000000
860000,3.149978,-250284.000000
870000,3.149978,-250272.000000
880000,3.149978,-250472.000000
890000,3.149978,-250252.000000
900000,3.149978,-250436.000000
910000,3.149978,-250484.000000
920000,3.149978,-250396.000000
930000,3.149978,-250652.000000
940000,3.149978,-250612.000000
950000,3.149978,-250696.000000
960000,3.149978,-250768.000000
970000,3.149978,-250640.000000
980000,3.149978,-250732.000000
990000,3.149978,-250704.000000
0,3.139978,-250556.000000
10000,3.139978,-250568.000000
20000,3.139978,-250816.000000
30000,3.139978,-250880.000000
40000,3.139978,-250736.000000
50000,3.139978,-250540.000000
60000,3.139978,-250636.000000
70000,3.139978,-250712.000000
80000,3.139978,-250876.000000
90000,3.139978,-250860.000000
100000,3.139978,-250780.000000
110000,3.139978,-250704.000000
120000,3.139978,-250828.000000
130000,3.139978,-250880.000000
140000,3.139978,-251076.000000
150000,3.139978,-250912.000000
160000,3.139978,-250608.000000
170000,3.139978,-250900.000000
180000,3.139978,-250960.000000
190000,3.139978,-251116.000000
200000,3.139978,-250980.000000
210000,3.139978,-250884.000000
220000,3.139978,-251088.000000
230000,3.139978,-251100.000000
240000,3.139978,-251072.000000
250000,3.139978,-251048.000000
260000,3.139978,-251164.000000
270000,3.139978,-251060.000000
280000,3.139978,-251036.000000
290000,3.139978,-251316.000000
300000,3.139978,-250960.000000
310000,3.139978,-250980.000000
320000,3.139978,-251088.000000
330000,3.139978,-250900.000000
340000,3.139978,-251116.000000
350000,3.139978,-251016.000000
360000,3.139978,-251072.000000
370000,3.139978,-251184.000000
380000,3.139978,-251224.000000
390000,3.139978,-251424.000000
400000,3.139978,-251712.000000
410000,3.139978,-251676.000000
420000,3.139978,-251480.000000
430000,3.139978,-251336.000000
440000,3.139978,-251680.000000
450000,3.139978,-251532.000000
460000,3.139978,-251432.000000
470000,3.139978,-251496.000000
480000,3.139978,-251424.000000
490000,3.139978,-251544.000000
500000,3.139978,-251396.000000
510000,3.139978,-251588.000000
520000,3.139978,-251408.000000
530000,3.139978,-251536.000000
540000,3.139978,-251560.000000
550000,3.139978,-251600.000000
560000,3.139978,-251420.000000
570000,3.139978,-251568.000000
580000,3.139978,-251348.000000
590000,3.139978,-251732.000000
600000,3.139978,-251500.000000
610000,3.139978,-251452.000000
620000,3.139978,-251852.000000
630000,3.139978,-251868.000000
640000,3.139978,-251684.000000
650000,3.139978,-251804.000000
660000,3.139978,-251784.000000
670000,3.139978,-251660.000000
680000,3.139978,-251768.000000
690000,3.139978,-251976.000000
700000,3.139978,-251980.000000
710000,3.139978,-252112.000000
720000,3.139978,-251888.000000
730000,3.139978,-251888.000000
740000,3.139978,-251852.000000
750000,3.139978,-252024.000000
760000,3.139978,-251904.000000
770000,3.139978,-252064.000000
780000,3.139978,-252100.000000
790000,3.139978,-252012.000000
800000,3.139978,-252036.000000
810000,3.139978,-252004.000000
820000,3.139978,-251908.000000
830000,3.139978,-251932.000000
840000,3.139978,-252156.000000
850000,3.139978,-252068.000000
860000,3.139978,-252232.000000
870000,3.139978,-252004.000000
880000,3.139978,-252040.000000
890000,3.139978,-252100.000000
900000,3.139978,-251896.000000
910000,3.139978,-252120.000000
920000,3.139978,-251912.000000
930000,3.139978,-252108.000000
940000,3.139978,-252112.000000
950000,3.139978,-252220.000000
960000,3.139978,-252188.000000
970000,3.139978,-252132.000000
980000,3.139978,-252208.000000
990000,3.139978,-252300.000000
0,3.129978,-252288.000000
10000,3.129978,-252280.000000
20000,3.129978,-252496.000000
30000,3.129978,-252636.000000
40000,3.129978,-252476.000000
50000,3.129978,-252572.000000
60000,3.129978,-252364.000000
70000,3.129978,-252420.000000
80000,3.129978,-252532.000000
90000,3.129978,-252400.000000
100000,3.129978,-252348.000000
110000,3.129978,-252384.000000
120000,3.129978,-252384.000000
130000,3.129978,-252532.000000
140000,3.129978,-252640.000000
150000,3.129978,-252468.000000
160000,3.129978,-252640.000000
170000,3.129978,-252680.000000
180000,3.129978,-252540.000000
190000,3.129978,-252556.000000
200000,3.129978,-252752.000000
210000,3.129978,-252656.000000
220000,3.129978,-252696.000000
230000,3.129978,-252824.000000
240000,3.129978,-252780.000000
250000,3.129978,-252676.000000
260000,3.129978,-252564.000000
270000,3.129978,-252748.000000
280000,3.129978,-252880.000000
290000,3.129978,-252740.000000
300000,3.129978,-252792.000000
310000,3.129978,-252844.000000
320000,3.129978,-252876.000000
330000,3.129978,-252620.000000
340000,3.129978,-252744.000000
350000,3.129978,-252664.000000
360000,3.129978,-252876.000000
370000,3.129978,-253020.000000
380000,3.129978,-253072.000000
390000,3.129978,-253180.000000
400000,3.129978,-252784.000000
410000,3.129978,-253100.000000
420000,3.129978,-253052.000000
430000,3.129978,-253104.000000
440000,3.129978,-253260.000000
450000,3.129978,-253180.000000
460000,3.129978,-253168.000000
470000,3.129978,-252912.000000
480000,3.129978,-252928.000000
490000,3.129978,-252868.000000
500000,3.129978,-253120.000000
510000,3.129978,-253164.000000
520000,3.129978,-253144.000000
530000,3.129978,-252868.000000
540000,3.129978,-253024.000000
550000,3.129978,-253276.000000
560000,3.129978,-253240.000000
570000,3.129978,-253304.000000
580000,3.129978,-253148.000000
590000,3.129978,-253308.000000
600000,3.129978,-253228.000000
610000,3.129978,-253308.000000
620000,3.129978,-253320.000000
630000,3.129978,-253332.000000
640000,3.129978,-253492.000000
650000,3.129978,-253348.000000
660000,3.129978,-253684.000000
670000,3.129978,-253460.000000
680000,3.129978,-253408.000000
690000,3.129978,-253620.000000
700000,3.129978,-253528.000000
710000,3.129978,-253600.000000
720000,3.129978,-253664.000000
730000,3.129978,-253496.000000
740000,3.129978,-253824.000000
750000,3.129978,-253724.000000
760000,3.129978,-253776.000000
770000,3.129978,-253592.000000
780000,3.129978,-253544.000000
790000,3.129978,-253520.000000
800000,3.129978,-253732.000000
810000,3.129978,-253968.000000
820000,3.129978,-253808.000000
830000,3.129978,-253644.000000
840000,3.129978,-253556.000000
850000,3.129978,-253652.000000
860000,3.129978,-253724.000000
870000,3.129978,-253692.000000
880000,3.129978,-253788.000000
890000,3.129978,-253680.000000
900000,3.129978,-253708.000000
910000,3.129978,-253860.000000
920000,3.129978,-253728.000000
930000,3.129978,-253888.000000
940000,3.129978,-253756.000000
950000,3.129978,-254024.000000
960000,3.129978,-254020.000000
970000,3.129978,-253956.000000
980000,3.129978,-253996.000000
990000,3.129978,-253744.000000
0,3.119978,-253864.000000
10000,3.119978,-253916.000000
20000,3.119978,-254116.000000
30000,3.119978,-253952.000000
40000,3.119978,-253996.000000
50000,3.119978,-254076.000000
60000,3.119978,-253988.000000
70000,3.119978,-254188.000000
80000,3.119978,-254248.000000
90000,3.119978,-254072.000000
100000,3.119978,-254004.000000
110000,3.119978,-254048.000000
120000,3.119978,-254216.000000
130000,3.119978,-254148.000000
140000,3.119978,-254008.000000
150000,3.119978,-254052.000000
160000,3.119978,-254252.000000
170000,3.119978,-254372.000000
180000,3.119978,-254196.000000
190000,3.119978,-254156.000000
200000,3.119978,-254200.000000
210000,3.119978,-254188.000000
220000,3.119978,-254284.000000
230000,3.119978,-254164.000000
240000,3.119978,-254388.000000
250000,3.119978,-254432.000000
260000,3.119978,-254324.000000
270000,3.119978,-254476.000000
280000,3.119978,-254576.000000
290000,3.119978,-254784.000000
300000,3.119978,-254376.000000
310000,3.119978,-254280.000000
320000,3.119978,-254288.000000
330000,3.119978,-254592.000000
340000,3.119978,-254500.000000
350000,3.119978,-254640.000000
360000,3.119978,-254388.000000
370000,3.119978,-254432.000000
380000,3.119978,-254796.000000
390000,3.119978,-254364.000000
400000,3.119978,-254584.000000
410000,3.119978,-254640.000000
420000,3.119978,-254616.000000
430000,3.119978,-254528.000000
440000,3.119978,-254660.000000
450000,3.119978,-254548.000000
460000,3.119978,-254828.000000
470000,3.119978,-254552.000000
480000,3.119978,-254676.000000
490000,3.119978,-254696.000000
500000,3.119978,-254820.000000
510000,3.119978,-254904.000000
520000,3.119978,-254876.000000
530000,3.119978,-254912.000000
540000,3.119978,-255032.000000
550000,3.119978,-254712.000000
560000,3.119978,-254816.000000
570000,3.119978,-254852.000000
580000,3.119978,-254872.000000
590000,3.119978,-254900.000000
600000,3.119978,-254984.000000
610000,3.119978,-254904.000000
620000,3.119978,-254816.000000
630000,3.119978,-255028.000000
640000,3.119978,-254948.000000
650000,3.119978,-254844.000000
660000,3.119978,-255052.000000
670000,3.119978,-255012.000000
680000,3.119978,-254876.000000
690000,3.119978,-254968.000000
700000,3.119978,-254820.000000
710000,3.119978,-254812.000000
720000,3.119978,-255120.000000
730000,3.119978,-254852.000000
740000,3.119978,-255064.000000
750000,3.119978,-255168.000000
760000,3.119978,-255032.000000
770000,3.119978,-255316.000000
780000,3.119978,-255224.000000
790000,3.119978,-255040.000000
800000,3.119978,-255060.000000
810000,3.119978,-255188.000000
820000,3.119978,-255416.000000
830000,3.119978,-255276.000000
840000,3.119978,-255384.000000
850000,3.119978,-255100.000000
860000,3.119978,-255332.000000
870000,3.119978,-255276.000000
880000,3.119978,-255256.000000
890000,3.119978,-255316.000000
900000,3.119978,-255484.000000
910000,3.119978,-255520.000000
920000,3.119978,-255552.000000
930000,3.119978,-255456.000000
940000,3.119978,-255268.000000
950000,3.119978,-255428.000000
960000,3.119978,-255540.000000
970000,3.119978,-255368.000000
980000,3.119978,-255508.000000
990000,3.119978,-255640.000000
0,3.109978,-255596.000000
10000,3.109978,-255816.000000
20000,3.109978,-255692.000000
30000,3.109978,-255668.000000
40000,3.109978,-255608.000000
50000,3.109978,-255676.000000
60000,3.109978,-255392.000000
70000,3.109978,-255804.000000
80000,3.109978,-255712.000000
90000,3.109978,-255696.000000
100000,3.109978,-255756.000000
110000,3.109978,-255820.000000
120000,3.109978,-255820.000000
130000,3.109978,-256000.000000
140000,3.109978,-255824.000000
150000,3.109978,-255796.000000
160000,3.109978,-255848.000000
170000,3.109978,-255888.000000
180000,3.109978,-255864.000000
190000,3.109978,-255808.000000
200000,3.109978,-255980.000000
210000,3.109978,-256016.000000
220000,3.109978,-255956.000000
230000,3.109978,-256016.000000
240000,3.109978,-256012.000000
250000,3.109978,-256028.000000
260000,3.109978,-256096.000000
270000,3.109978,-256144.000000
280000,3.109978,-256200.000000
290000,3.109978,-256068.000000
300000,3.109978,-256124.000000
310000,3.109978,-256052.000000
320000,3.109978,-256080.000000
330000,3.109978,-256264.000000
340000,3.109978,-256416.000000
350000,3.109978,-256204.000000
360000,3.109978,-256120.000000
370000,3.109978,-256536.000000
380000,3.109978,-256508.000000
390000,3.109978,-256088.000000
400000,3.109978,-256220.000000
410000,3.109978,-256316.000000
420000,3.109978,-256332.000000
430000,3.109978,-256488.000000
440000,3.109978,-256300.000000
450000,3.109978,-256504.000000
460000,3.109978,-256348.000000
470000,3.109978,-256628.000000
480000,3.109978,-256464.000000
490000,3.109978,-256368.000000
500000,3.109978,-256468.000000
510000,3.109978,-256568.000000
520000,3.109978,-256496.000000
530000,3.109978,-256700.000000
540000,3.109978,-256464.000000
550000,3.109978,-256664.000000
560000,3.109978,-256744.000000
570000,3.109978,-256628.000000
580000,3.109978,-256720.000000
590000,3.109978,-256540.000000
600000,3.109978,-256648.000000
610000,3.109978,-256724.000000
620000,3.109978,-256708.000000
630000,3.109978,-256812.000000
640000,3.109978,-256992.000000
650000,3.109978,-256680.000000
660000,3.109978,-256744.000000
670000,3.109978,-256720.000000
680000,3.109978,-256612.000000
690000,3.109978,-256716.000000
700000,3.109978,-256904.000000
710000,3.109978,-256876.000000
720000,3.109978,-256760.000000
730000,3.109978,-256808.000000
740000,3.109978,-257084.000000
750000,3.109978,-256944.000000
760000,3.109978,-256780.000000
770000,3.109978,-257040.000000
780000,3.109978,-257168.000000
790000,3.109978,-256872.000000
800000,3.109978,-257140.000000
810000,3.109978,-257072.000000
820000,3.109978,-257000.000000
830000,3.109978,-257072.000000
840000,3.109978,-256936.000000
850000,3.109978,-257056.000000
860000,3.109978,-257012.000000
870000,3.109978,-256940.000000
880000,3.109978,-257152.000000
890000,3.109978,-257044.000000
900000,3.109978,-257284.000000
910000,3.109978,-257400.000000
920000,3.109978,-257140.000000
930000,3.109978,-257340.000000
940000,3.109978,-257296.000000
950000,3.109978,-257132.000000
960000,3.109978,-257148.000000
970000,3.109978,-257100.000000
980000,3.109978,-257264.000000
990000,3.109978,-257352.000000
0,3.099978,-257332.000000
10000,3.099978,-257464.000000
20000,3.099978,-257348.000000
30000,3.099978,-257420.000000
40000,3.099978,-257588.000000
50000,3.099978,-257468.000000
60000,3.099978,-257620.000000
