iteracion,T,magnetizacion
120000,3.949977,-0.046875
130000,3.949977,-0.013184
140000,3.949977,0.015137
150000,3.949977,-0.021484
160000,3.949977,0.039062
170000,3.949977,0.042480
180000,3.949977,0.034180
190000,3.949977,-0.006348
200000,3.949977,-0.022461
210000,3.949977,-0.031250
220000,3.949977,-0.023438
230000,3.949977,0.010254
240000,3.949977,-0.036621
250000,3.949977,-0.024414
260000,3.949977,-0.037598
270000,3.949977,-0.012207
280000,3.949977,-0.041016
290000,3.949977,0.010742
300000,3.949977,-0.014160
310000,3.949977,0.013184
320000,3.949977,-0.019043
330000,3.949977,0.018555
340000,3.949977,0.034668
350000,3.949977,0.027344
360000,3.949977,-0.003418
370000,3.949977,0.018066
380000,3.949977,0.051758
390000,3.949977,-0.001953
400000,3.949977,-0.014648
410000,3.949977,0.018066
420000,3.949977,0.050781
430000,3.949977,-0.001953
440000,3.949977,0.057617
450000,3.949977,0.051270
460000,3.949977,0.045898
470000,3.949977,0.011719
480000,3.949977,-0.016113
490000,3.949977,0.028320
500000,3.949977,0.050293
510000,3.949977,0.016113
520000,3.949977,-0.003418
530000,3.949977,0.053223
540000,3.949977,-0.002441
550000,3.949977,0.002930
560000,3.949977,0.000000
570000,3.949977,0.000977
580000,3.949977,0.028809
590000,3.949977,0.031250
600000,3.949977,-0.002441
610000,3.949977,-0.003418
620000,3.949977,0.044922
630000,3.949977,0.081055
640000,3.949977,0.045410
650000,3.949977,-0.015625
660000,3.949977,-0.047363
670000,3.949977,-0.070801
680000,3.949977,-0.052734
690000,3.949977,-0.017578
700000,3.949977,-0.065918
710000,3.949977,-0.028320
720000,3.949977,-0.008789
730000,3.949977,0.031738
740000,3.949977,0.001953
750000,3.949977,-0.000488
760000,3.949977,0.030273
770000,3.949977,0.021484
780000,3.949977,0.029785
790000,3.949977,0.008301
800000,3.949977,0.042480
810000,3.949977,-0.001953
820000,3.949977,-0.044434
830000,3.949977,0.015625
840000,3.949977,0.050781
850000,3.949977,0.015137
860000,3.949977,0.053711
870000,3.949977,0.019043
880000,3.949977,0.035156
890000,3.949977,0.027832
900000,3.949977,0.048828
910000,3.949977,-0.004395
920000,3.949977,0.020508
930000,3.949977,-0.001465
940000,3.949977,0.006348
950000,3.949977,0.028809
960000,3.949977,0.034180
970000,3.949977,0.008789
980000,3.949977,0.034180
990000,3.949977,0.043457
0,3.939977,0.078613
10000,3.939977,0.027832
20000,3.939977,0.021484
30000,3.939977,0.010254
40000,3.939977,0.025391
50000,3.939977,0.000977
60000,3.939977,-0.011230
70000,3.939977,0.003418
80000,3.939977,-0.030762
90000,3.939977,0.001953
100000,3.939977,0.004395
110000,3.939977,-0.014160
120000,3.939977,0.008301
130000,3.939977,-0.009277
140000,3.939977,-0.016113
150000,3.939977,0.017090
160000,3.939977,-0.001465
170000,3.939977,0.011719
180000,3.939977,0.030762
190000,3.939977,0.021484
200000,3.939977,0.004395
210000,3.939977,-0.001953
220000,3.939977,0.011230
230000,3.939977,0.050781
240000,3.939977,0.043945
250000,3.939977,0.029785
260000,3.939977,0.005371
270000,3.939977,0.029785
280000,3.939977,0.026367
290000,3.939977,0.015625
300000,3.939977,-0.002930
310000,3.939977,-0.016113
320000,3.939977,-0.023438
330000,3.939977,0.003906
340000,3.939977,0.007812
350000,3.939977,0.019531
360000,3.939977,0.071777
370000,3.939977,0.057617
380000,3.939977,0.056152
390000,3.939977,0.052734
400000,3.939977,0.015137
410000,3.939977,0.030273
420000,3.939977,0.048340
430000,3.939977,-0.032227
440000,3.939977,0.029297
450000,3.939977,0.026855
460000,3.939977,0.051758
470000,3.939977,0.024414
480000,3.939977,0.009766
490000,3.939977,-0.003418
500000,3.939977,0.029297
510000,3.939977,0.030762
520000,3.939977,0.027344
530000,3.939977,0.025879
540000,3.939977,0.029785
550000,3.939977,0.055176
560000,3.939977,0.028320
570000,3.939977,0.058594
580000,3.939977,0.107910
590000,3.939977,0.039551
600000,3.939977,0.020508
610000,3.939977,0.020996
620000,3.939977,0.044434
630000,3.939977,0.002441
640000,3.939977,0.020020
650000,3.939977,-0.004395
660000,3.939977,0.011719
670000,3.939977,0.063477
680000,3.939977,0.012695
690000,3.939977,0.005371
700000,3.939977,-0.018066
710000,3.939977,-0.038086
720000,3.939977,-0.070312
730000,3.939977,-0.048340
740000,3.939977,-0.000488
750000,3.939977,0.030273
760000,3.939977,0.021484
770000,3.939977,0.052734
780000,3.939977,-0.003418
790000,3.939977,0.003906
800000,3.939977,0.072266
810000,3.939977,0.026367
820000,3.939977,0.055176
830000,3.939977,0.000000
840000,3.939977,0.051758
850000,3.939977,0.012207
860000,3.939977,-0.006836
870000,3.939977,-0.003906
880000,3.939977,0.005859
890000,3.939977,-0.036621
900000,3.939977,0.038574
910000,3.939977,0.023438
920000,3.939977,0.018555
930000,3.939977,0.000488
940000,3.939977,0.049805
950000,3.939977,-0.012207
960000,3.939977,0.013184
970000,3.939977,0.031738
980000,3.939977,0.050781
990000,3.939977,0.003906
0,3.929977,0.017090
10000,3.929977,0.021973
20000,3.929977,0.002930
30000,3.929977,-0.012207
40000,3.929977,0.032715
50000,3.929977,-0.009277
60000,3.929977,0.040039
70000,3.929977,0.028320
80000,3.929977,0.029785
90000,3.929977,-0.012207
100000,3.929977,0.022949
110000,3.929977,0.034180
120000,3.929977,0.011230
130000,3.929977,0.016113
140000,3.929977,0.034668
150000,3.929977,0.052734
160000,3.929977,0.037598
170000,3.929977,0.037109
180000,3.929977,-0.013672
190000,3.929977,-0.027344
200000,3.929977,-0.004395
210000,3.929977,0.014160
220000,3.929977,0.025391
230000,3.929977,0.082520
240000,3.929977,0.042969
250000,3.929977,0.043457
260000,3.929977,0.060059
270000,3.929977,0.038086
280000,3.929977,0.006348
290000,3.929977,-0.018066
300000,3.929977,0.002930
310000,3.929977,0.028809
320000,3.929977,0.047363
330000,3.929977,0.004395
340000,3.929977,0.020508
350000,3.929977,0.021484
360000,3.929977,0.042480
370000,3.929977,-0.021484
380000,3.929977,0.023926
390000,3.929977,0.052734
400000,3.929977,0.021484
410000,3.929977,0.032227
420000,3.929977,0.012207
430000,3.929977,0.044922
440000,3.929977,0.077637
450000,3.929977,0.060059
460000,3.929977,0.003906
470000,3.929977,0.011719
480000,3.929977,-0.003418
490000,3.929977,-0.012207
500000,3.929977,0.003418
510000,3.929977,0.010742
520000,3.929977,0.004883
530000,3.929977,0.000000
540000,3.929977,-0.009277
550000,3.929977,0.023438
560000,3.929977,0.006836
570000,3.929977,0.032715
580000,3.929977,-0.004883
590000,3.929977,0.026367
600000,3.929977,0.005859
610000,3.929977,0.018555
620000,3.929977,-0.041992
630000,3.929977,0.045410
640000,3.929977,0.041016
650000,3.929977,0.004395
660000,3.929977,-0.009277
670000,3.929977,0.021973
680000,3.929977,0.072266
690000,3.929977,0.044922
700000,3.929977,-0.016113
710000,3.929977,0.002441
720000,3.929977,0.023926
730000,3.929977,-0.009766
740000,3.929977,-0.011719
750000,3.929977,0.029297
760000,3.929977,0.023438
770000,3.929977,-0.010742
780000,3.929977,0.010254
790000,3.929977,0.036133
800000,3.929977,0.041016
810000,3.929977,0.061035
820000,3.929977,0.062988
830000,3.929977,0.057129
840000,3.929977,0.090820
850000,3.929977,0.050781
860000,3.929977,0.021484
870000,3.929977,0.047852
880000,3.929977,0.016602
890000,3.929977,0.006836
900000,3.929977,0.037598
910000,3.929977,-0.003418
920000,3.929977,0.030762
930000,3.929977,0.070801
940000,3.929977,0.064941
950000,3.929977,0.027832
960000,3.929977,0.017578
970000,3.929977,0.026855
980000,3.929977,0.038086
990000,3.929977,0.004395
0,3.919977,0.041504
10000,3.919977,-0.018555
20000,3.919977,0.021973
30000,3.919977,0.014648
40000,3.919977,0.039551
50000,3.919977,0.038574
60000,3.919977,-0.008789
70000,3.919977,0.024414
80000,3.919977,0.017090
90000,3.919977,-0.017578
100000,3.919977,-0.009766
110000,3.919977,-0.014160
120000,3.919977,0.003906
130000,3.919977,0.000000
140000,3.919977,-0.020508
150000,3.919977,-0.028320
160000,3.919977,0.026367
170000,3.919977,0.021484
180000,3.919977,-0.027344
190000,3.919977,-0.007812
200000,3.919977,0.000000
210000,3.919977,0.001953
220000,3.919977,0.049805
230000,3.919977,-0.022461
240000,3.919977,-0.029785
250000,3.919977,-0.008789
260000,3.919977,-0.017578
270000,3.919977,0.003418
280000,3.919977,0.035156
290000,3.919977,0.077637
300000,3.919977,0.002930
310000,3.919977,-0.001465
320000,3.919977,-0.029785
330000,3.919977,-0.017090
340000,3.919977,0.020020
350000,3.919977,-0.030273
360000,3.919977,0.022461
370000,3.919977,0.012207
380000,3.919977,-0.037598
390000,3.919977,0.001465
400000,3.919977,0.015137
410000,3.919977,0.024414
420000,3.919977,0.047852
430000,3.919977,0.015625
440000,3.919977,0.022461
450000,3.919977,0.011719
460000,3.919977,-0.016602
470000,3.919977,0.012207
480000,3.919977,0.056641
490000,3.919977,0.048340
500000,3.919977,0.022949
510000,3.919977,0.031738
520000,3.919977,0.017578
530000,3.919977,0.001953
540000,3.919977,0.022949
550000,3.919977,0.015625
560000,3.919977,0.007812
570000,3.919977,0.014160
580000,3.919977,0.004883
590000,3.919977,0.034668
600000,3.919977,-0.018066
610000,3.919977,0.036133
620000,3.919977,0.047363
630000,3.919977,0.015625
640000,3.919977,0.005371
650000,3.919977,0.005371
660000,3.919977,-0.006836
670000,3.919977,0.025391
680000,3.919977,0.069824
690000,3.919977,0.057129
700000,3.919977,0.014160
710000,3.919977,0.043945
720000,3.919977,0.003418
730000,3.919977,-0.011719
740000,3.919977,0.043457
750000,3.919977,0.018555
760000,3.919977,-0.002441
770000,3.919977,0.001465
780000,3.919977,-0.034668
790000,3.919977,-0.022949
800000,3.919977,0.003906
810000,3.919977,0.007812
820000,3.919977,0.037109
830000,3.919977,0.038086
840000,3.919977,0.033203
850000,3.919977,-0.001953
860000,3.919977,-0.037109
870000,3.919977,-0.009766
880000,3.919977,0.014160
890000,3.919977,0.012207
900000,3.919977,0.038574
910000,3.919977,0.029785
920000,3.919977,0.040527
930000,3.919977,0.042969
940000,3.919977,0.028320
950000,3.919977,-0.000977
960000,3.919977,0.025879
970000,3.919977,-0.006348
980000,3.919977,-0.008789
990000,3.919977,0.020508
0,3.909977,0.010254
10000,3.909977,0.004883
20000,3.909977,-0.036621
30000,3.909977,-0.045410
40000,3.909977,0.013184
50000,3.909977,0.011719
60000,3.909977,0.037109
70000,3.909977,-0.023438
80000,3.909977,0.022949
90000,3.909977,0.006348
100000,3.909977,-0.024414
110000,3.909977,-0.018555
120000,3.909977,-0.021973
130000,3.909977,0.003906
140000,3.909977,-0.037598
150000,3.909977,-0.001953
160000,3.909977,0.015625
170000,3.909977,0.015625
180000,3.909977,0.023438
190000,3.909977,-0.005859
200000,3.909977,-0.014648
210000,3.909977,-0.007812
220000,3.909977,0.017578
230000,3.909977,0.004395
240000,3.909977,-0.002930
250000,3.909977,0.036133
260000,3.909977,0.028320
270000,3.909977,0.041992
280000,3.909977,0.029297
290000,3.909977,0.013672
300000,3.909977,0.041504
310000,3.909977,0.010742
320000,3.909977,-0.021973
330000,3.909977,-0.050293
340000,3.909977,-0.012695
350000,3.909977,0.034668
360000,3.909977,-0.015137
370000,3.909977,-0.006348
380000,3.909977,-0.028809
390000,3.909977,-0.031250
400000,3.909977,-0.007812
410000,3.909977,-0.017578
420000,3.909977,-0.013184
430000,3.909977,-0.025391
440000,3.909977,-0.004883
450000,3.909977,0.024414
460000,3.909977,0.044434
470000,3.909977,0.034180
480000,3.909977,0.014160
490000,3.909977,0.013672
500000,3.909977,0.019043
510000,3.909977,0.036133
520000,3.909977,0.042969
530000,3.909977,0.051270
540000,3.909977,0.097168
550000,3.909977,0.095215
560000,3.909977,0.048828
570000,3.909977,0.071289
580000,3.909977,0.038086
590000,3.909977,0.024902
600000,3.909977,-0.029785
610000,3.909977,-0.041016
620000,3.909977,-0.039551
630000,3.909977,-0.003418
640000,3.909977,0.017578
650000,3.909977,0.032227
660000,3.909977,0.019043
670000,3.909977,0.056641
680000,3.909977,0.014648
690000,3.909977,0.037109
700000,3.909977,0.007812
710000,3.909977,-0.040527
720000,3.909977,-0.001953
730000,3.909977,-0.014160
740000,3.909977,-0.021973
750000,3.909977,0.022461
760000,3.909977,-0.011230
770000,3.909977,0.000977
780000,3.909977,0.003418
790000,3.909977,-0.014160
800000,3.909977,0.014648
810000,3.909977,0.023926
820000,3.909977,0.083008
830000,3.909977,0.024902
840000,3.909977,-0.002930
850000,3.909977,0.018555
860000,3.909977,0.039062
870000,3.909977,0.020508
880000,3.909977,0.037109
890000,3.909977,0.007324
900000,3.909977,0.019531
910000,3.909977,0.018555
920000,3.909977,0.013184
930000,3.909977,-0.002930
940000,3.909977,-0.004395
950000,3.909977,0.037598
960000,3.909977,0.029785
970000,3.909977,0.026367
980000,3.909977,0.046875
990000,3.909977,0.047852
0,3.899977,0.030762
10000,3.899977,0.035645
20000,3.899977,0.011719
30000,3.899977,0.004883
40000,3.899977,-0.016113
50000,3.899977,-0.031250
60000,3.899977,-0.054199
70000,3.899977,-0.011230
80000,3.899977,0.021484
90000,3.899977,0.020996
100000,3.899977,0.026855
110000,3.899977,0.024902
120000,3.899977,0.016113
130000,3.899977,-0.019531
140000,3.899977,-0.024902
150000,3.899977,0.018066
160000,3.899977,0.031250
170000,3.899977,0.043457
180000,3.899977,0.008301
190000,3.899977,0.003906
200000,3.899977,-0.060059
210000,3.899977,0.010254
220000,3.899977,0.010742
230000,3.899977,0.016602
240000,3.899977,0.095703
250000,3.899977,0.076172
260000,3.899977,0.068359
270000,3.899977,0.055664
280000,3.899977,0.042480
290000,3.899977,0.062988
300000,3.899977,0.029297
310000,3.899977,0.041016
320000,3.899977,0.009277
330000,3.899977,-0.015625
340000,3.899977,0.020996
350000,3.899977,0.048828
360000,3.899977,0.050781
370000,3.899977,0.050781
380000,3.899977,0.045898
390000,3.899977,0.022949
400000,3.899977,-0.020996
410000,3.899977,-0.048340
420000,3.899977,-0.016602
430000,3.899977,0.035645
440000,3.899977,0.025391
450000,3.899977,0.024902
460000,3.899977,-0.015625
470000,3.899977,-0.000977
480000,3.899977,-0.030273
490000,3.899977,-0.027832
500000,3.899977,0.012695
510000,3.899977,-0.000977
520000,3.899977,-0.006348
530000,3.899977,0.066895
540000,3.899977,0.000488
550000,3.899977,-0.023438
560000,3.899977,-0.017578
570000,3.899977,-0.015625
580000,3.899977,-0.020508
590000,3.899977,-0.024902
600000,3.899977,0.008789
610000,3.899977,-0.035645
620000,3.899977,-0.014648
630000,3.899977,-0.053711
640000,3.899977,0.004395
650000,3.899977,-0.033203
660000,3.899977,-0.010742
670000,3.899977,-0.010254
680000,3.899977,0.034668
690000,3.899977,0.031250
700000,3.899977,0.047852
710000,3.899977,0.062500
720000,3.899977,0.043945
730000,3.899977,0.018066
740000,3.899977,0.033203
750000,3.899977,0.016602
760000,3.899977,0.054199
770000,3.899977,-0.013672
780000,3.899977,0.005371
790000,3.899977,0.029785
800000,3.899977,0.005371
810000,3.899977,0.015625
820000,3.899977,0.012695
830000,3.899977,0.014160
840000,3.899977,0.025879
850000,3.899977,0.028809
860000,3.899977,0.026855
870000,3.899977,0.049316
880000,3.899977,0.042969
890000,3.899977,0.075195
900000,3.899977,0.066895
910000,3.899977,0.030273
920000,3.899977,0.042480
930000,3.899977,-0.024902
940000,3.899977,-0.024414
950000,3.899977,-0.022461
960000,3.899977,0.052246
970000,3.899977,0.053711
980000,3.899977,0.019043
990000,3.899977,0.034668
0,3.889977,0.076660
10000,3.889977,0.086914
20000,3.889977,0.042480
30000,3.889977,0.045898
40000,3.889977,0.074707
50000,3.889977,0.020020
60000,3.889977,-0.053223
70000,3.889977,-0.010254
80000,3.889977,0.004395
90000,3.889977,0.023926
100000,3.889977,0.019043
110000,3.889977,0.021484
120000,3.889977,0.018066
130000,3.889977,0.025391
140000,3.889977,0.032715
150000,3.889977,-0.005859
160000,3.889977,-0.008789
170000,3.889977,-0.028809
180000,3.889977,0.038574
190000,3.889977,0.041992
200000,3.889977,0.084961
210000,3.889977,0.075195
220000,3.889977,0.069824
230000,3.889977,0.063965
240000,3.889977,0.004395
250000,3.889977,0.006348
260000,3.889977,0.028320
270000,3.889977,-0.003906
280000,3.889977,0.004395
290000,3.889977,0.012207
300000,3.889977,-0.019043
310000,3.889977,0.040527
320000,3.889977,0.013672
330000,3.889977,0.026855
340000,3.889977,0.013184
350000,3.889977,0.032715
360000,3.889977,-0.031250
370000,3.889977,-0.038086
380000,3.889977,-0.037109
390000,3.889977,0.037109
400000,3.889977,0.058594
410000,3.889977,0.024902
420000,3.889977,0.038086
430000,3.889977,0.023438
440000,3.889977,0.059570
450000,3.889977,0.071289
460000,3.889977,0.023926
470000,3.889977,-0.012207
480000,3.889977,-0.057617
490000,3.889977,-0.026855
500000,3.889977,-0.002930
510000,3.889977,0.021484
520000,3.889977,0.049805
530000,3.889977,0.041504
540000,3.889977,0.028320
550000,3.889977,0.011230
560000,3.889977,0.029785
570000,3.889977,0.017090
580000,3.889977,-0.008789
590000,3.889977,0.007324
600000,3.889977,0.016602
610000,3.889977,-0.066895
620000,3.889977,-0.002930
630000,3.889977,-0.073242
640000,3.889977,-0.019043
650000,3.889977,0.028320
660000,3.889977,0.023438
670000,3.889977,0.009766
680000,3.889977,0.016113
690000,3.889977,0.008789
700000,3.889977,0.037109
710000,3.889977,0.002441
720000,3.889977,0.040039
730000,3.889977,0.007324
740000,3.889977,0.036133
750000,3.889977,0.038574
760000,3.889977,0.034668
770000,3.889977,0.050781
780000,3.889977,0.010254
790000,3.889977,0.020996
800000,3.889977,0.026367
810000,3.889977,0.012695
820000,3.889977,0.029297
830000,3.889977,0.018555
840000,3.889977,-0.018066
850000,3.889977,-0.009277
860000,3.889977,0.013184
870000,3.889977,-0.027344
880000,3.889977,-0.020996
890000,3.889977,-0.045410
900000,3.889977,-0.022461
910000,3.889977,-0.008301
920000,3.889977,0.019043
930000,3.889977,0.025879
940000,3.889977,0.019531
950000,3.889977,0.003418
960000,3.889977,0.036621
970000,3.889977,0.032227
980000,3.889977,0.081055
990000,3.889977,0.043457
0,3.879977,0.025879
10000,3.879977,-0.010254
20000,3.879977,0.024902
30000,3.879977,-0.039551
40000,3.879977,-0.041504
50000,3.879977,0.020996
60000,3.879977,-0.044434
70000,3.879977,-0.047363
80000,3.879977,0.018555
90000,3.879977,0.004395
100000,3.879977,-0.007324
110000,3.879977,-0.061035
120000,3.879977,-0.062988
130000,3.879977,-0.067871
140000,3.879977,-0.031738
150000,3.879977,-0.044434
160000,3.879977,-0.040527
170000,3.879977,0.003906
180000,3.879977,0.017090
190000,3.879977,0.010742
200000,3.879977,-0.003418
210000,3.879977,-0.006836
220000,3.879977,0.026367
230000,3.879977,0.042969
240000,3.879977,0.042480
250000,3.879977,0.054199
260000,3.879977,0.053711
270000,3.879977,0.043457
280000,3.879977,0.009766
290000,3.879977,-0.027832
300000,3.879977,0.014648
310000,3.879977,0.002930
320000,3.879977,0.009277
330000,3.879977,0.056152
340000,3.879977,0.066406
350000,3.879977,0.021484
360000,3.879977,0.044922
370000,3.879977,0.008789
380000,3.879977,0.003418
390000,3.879977,0.037109
400000,3.879977,0.096680
410000,3.879977,0.070312
420000,3.879977,0.011230
430000,3.879977,0.010254
440000,3.879977,0.011230
450000,3.879977,0.057129
460000,3.879977,0.032715
470000,3.879977,0.034668
